idx,qa_key,question,baseline_label,r3a_triggered,raw_memory_count,suspected_counterevidence_count,has_suspected_counterevidence,top_suspicion_score,top_suspected_reason
1797,11:17:2,Did Michelle Hernandez transition to part-time work at Google in June 2027?,hallucination,False,20,0,False,0,
1798,11:17:3,Is Michelle Hernandez's part-time work at Google unrelated to her health condition?,correct,False,20,0,False,0,
1799,11:17:4,Did Michelle Hernandez's monthly income remain 8500 yuan after transitioning to part-time work?,hallucination,False,20,4,True,6,shared topic/object tokens: michelle; shared entity/name anchor; temporal/update cues overlap with question timing
1807,11:18:2,"Did Michelle Hernandez decide to focus more on mobile games with repetitive tasks on Feb 09, 2028?",hallucination,False,20,2,True,7,"shared topic/object tokens: hernandez, michelle; shared entity/name anchor; temporal/update cues overlap with question timing"
1810,11:19:2,"Did Michelle Hernandez prioritize green tea in her daily routine as of July 02, 2028?",correct,False,20,2,True,7,"shared topic/object tokens: hernandez, michelle; shared entity/name anchor; temporal/update cues overlap with question timing"
1817,11:23:1,"Did Michelle Hernandez express a preference for fast food due to its nutritional value on Sep 04, 2029?",correct,False,20,2,True,7,"shared topic/object tokens: hernandez, michelle; shared entity/name anchor; temporal/update cues overlap with question timing"
1820,11:25:1,"Did Michelle Hernandez's mentor, Alex, help her explore career paths aligned with her life goals on Dec 01, 2029?",correct,False,20,3,True,6,shared topic/object tokens: michelle; shared entity/name anchor; temporal/update cues overlap with question timing
1831,11:28:1,"Did Michelle Hernandez decide to switch from flavored sparkling water to plain water on Nov 08, 2030?",omission,False,20,2,True,7,"shared topic/object tokens: hernandez, michelle; shared entity/name anchor; temporal/update cues overlap with question timing"
1832,11:28:2,"On Nov 08, 2030, did Michelle Hernandez express disinterest in health-conscious lifestyle choices?",correct,False,20,3,True,7,"shared topic/object tokens: hernandez, michelle; shared entity/name anchor; temporal/update cues overlap with question timing"
1835,11:29:2,"Did Michelle Hernandez express disinterest in science fiction films due to their lack of scientific realism on Mar 31, 2031?",correct,True,20,3,True,8,"shared topic/object tokens: fiction, film, science; possible preference polarity reversal; selected_by_r3a"
1842,11:34:3,"Did Michelle Hernandez express a dislike for all types of cream sauces on Jan 11, 2032?",correct,False,20,2,True,7,"shared topic/object tokens: hernandez, michelle; shared entity/name anchor; temporal/update cues overlap with question timing"
1843,11:35:1,"By Nov 01, 2031, did Michelle Hernandez feel her professional network had no impact on her career growth?",correct,False,20,2,True,7,"shared topic/object tokens: hernandez, michelle; shared entity/name anchor; temporal/update cues overlap with question timing"
1855,11:39:3,"Did Michelle Hernandez express disinterest in science fiction films about ethical dilemmas on Aug 06, 2033?",omission,True,20,3,True,10,"shared topic/object tokens: dilemma, ethical, fiction, film, science; possible preference polarity reversal; selected_by_r3a"
1857,11:42:2,Did Michelle Hernandez decide against using customizable package tours after the travel expo on 2033-12-27?,omission,False,20,2,True,7,"shared topic/object tokens: hernandez, michelle; shared entity/name anchor; temporal/update cues overlap with question timing"
1861,11:44:3,"Did Michelle Hernandez decide to completely eliminate processed snacks from her diet after attending the health food expo on May 19, 2034?",omission,False,20,3,True,7,"shared topic/object tokens: hernandez, michelle; shared entity/name anchor; temporal/update cues overlap with question timing"
1869,11:48:1,"Did Michelle Hernandez express disinterest in simulation games that incorporate real-world data on Mar 01, 2035?",omission,False,20,3,True,7,"shared topic/object tokens: hernandez, michelle; shared entity/name anchor; temporal/update cues overlap with question timing"
1873,11:50:2,"Did Michelle Hernandez express a preference for imported beverages during the event on Jul 23, 2035?",omission,False,20,2,True,7,"shared topic/object tokens: hernandez, michelle; shared entity/name anchor; temporal/update cues overlap with question timing"
1877,11:52:3,"On Dec 13, 2035, did Michelle express a continued interest in science fiction films with ethical themes?",omission,False,20,2,True,6,shared topic/object tokens: michelle; shared entity/name anchor; temporal/update cues overlap with question timing
1883,11:53:6,"Did Michelle Hernandez express confidence in managing stress on Sep 15, 2035?",omission,False,20,2,True,7,"shared topic/object tokens: hernandez, michelle; shared entity/name anchor; temporal/update cues overlap with question timing"
1887,11:55:1,"Did Michelle Hernandez decide to focus her reading preferences on historical fiction after attending the AI conference on Sep 24, 2036?",correct,False,20,3,True,7,"shared topic/object tokens: hernandez, michelle; shared entity/name anchor; temporal/update cues overlap with question timing"
1892,11:56:3,"Did Michelle Hernandez decide to keep mobile games as part of her leisure activities on Feb 14, 2037?",omission,False,20,2,True,7,"shared topic/object tokens: hernandez, michelle; shared entity/name anchor; temporal/update cues overlap with question timing"
1894,11:60:2,"Did Michelle Hernandez express disinterest in movies about celebrity technological contributions on Jul 08, 2037?",omission,False,20,2,True,7,"shared topic/object tokens: hernandez, michelle; shared entity/name anchor; temporal/update cues overlap with question timing"
1906,12:2:3,"As of September 5, 2025, is Joseph Garcia currently employed in the tech industry?",correct,False,15,2,True,7,"shared topic/object tokens: currently, garcia; shared entity/name anchor; temporal/update cues overlap with question timing"
1907,12:3:1,"Does Joseph Garcia enjoy playing mobile games with ads as of Sep 06, 2025?",omission,False,15,1,True,6,shared topic/object tokens: garcia; shared entity/name anchor; temporal/update cues overlap with question timing
1921,12:9:2,"Did Joseph Garcia dislike mobile games with ads as of May 13, 2026?",hallucination,False,20,2,True,6,"shared topic/object tokens: ads, gam, mobile; negation/contrast cues: dislikes; weak preference contrast"
1922,12:9:3,"Did Joseph Garcia's friend recommend a mobile game that made him dislike ads on May 13, 2026?",omission,False,20,5,True,7,"shared topic/object tokens: friend, recommend; possible preference polarity reversal"
1923,12:10:1,"Did Joseph Garcia express disinterest in the artistic elements of synchronized swimming on Dec 21, 2026?",correct,True,20,2,True,7,"shared topic/object tokens: swimm, synchroniz; possible preference polarity reversal; selected_by_r3a"
1924,12:10:2,"Did Joseph Garcia find no connection between synchronized swimming and classic cinema on Dec 21, 2026?",omission,False,20,3,True,6,shared topic/object tokens: garcia; shared entity/name anchor; temporal/update cues overlap with question timing
1935,12:15:3,"Did Joseph Garcia decide to exclusively wear vintage dresses after July 30, 2027?",correct,False,20,3,True,7,"shared topic/object tokens: garcia, july; shared entity/name anchor; temporal/update cues overlap with question timing"
1938,12:16:3,"Did Joseph Garcia attend a creative writing retreat to explore science fiction novels on Mar 08, 2028?",omission,False,20,2,True,6,shared topic/object tokens: garcia; shared entity/name anchor; temporal/update cues overlap with question timing
1939,12:17:1,"Did Joseph Garcia decide to increase his intake of classic cocktails for health reasons on Oct 16, 2028?",omission,False,20,2,True,6,shared topic/object tokens: garcia; shared entity/name anchor; temporal/update cues overlap with question timing
1943,12:19:2,"Did Joseph's dislike for auto-tuned pop songs remain unchanged after the concert on May 25, 2029?",omission,False,20,1,True,5,shared entity/name anchor; temporal/update cues overlap with question timing
1945,12:22:1,"Did Joseph Garcia express disinterest in games with user-driven narratives on January 2, 2030?",omission,False,20,2,True,6,shared topic/object tokens: garcia; shared entity/name anchor; temporal/update cues overlap with question timing
1953,12:23:6,Did Joseph Garcia's monthly income increase to 5000 yuan when he launched his film archive?,correct,False,20,1,True,4,"shared topic/object tokens: film, monthly; negation/contrast cues: left, unemployed"
1954,12:23:7,"Did Joseph Garcia feel relaxed after launching his film archive on May 01, 2029?",omission,False,20,2,True,6,shared topic/object tokens: garcia; shared entity/name anchor; temporal/update cues overlap with question timing
1955,12:23:8,"Did Joseph Garcia's stress levels decrease due to his entrepreneurship on Oct 01, 2029?",omission,False,20,1,True,5,shared entity/name anchor; temporal/update cues overlap with question timing
1956,12:23:9,"Did Joseph Garcia's film archive fail to launch educational programs by Apr 01, 2030?",correct,False,20,2,True,6,"shared topic/object tokens: film; negation/contrast cues: left, unemployed; temporal/update cues overlap with question timing"
1962,12:25:3,"Did Joseph Garcia express a preference for fast fashion on Mar 21, 2031?",correct,False,20,2,True,6,shared topic/object tokens: garcia; shared entity/name anchor; temporal/update cues overlap with question timing
1963,12:28:1,"Did Joseph Garcia decide to focus solely on reading about classic Hollywood stars after October 29, 2031?",correct,False,20,3,True,9,"shared topic/object tokens: classic, hollywood; shared entity/name anchor; negation/contrast cues: left, unemployed; temporal/update cues overlap with question timing"
1966,12:31:1,"Did Joseph Garcia's mental health remain stressed after becoming a film educator on Oct 15, 2031?",omission,True,20,3,True,3,"shared topic/object tokens: film, health, mental; selected_by_r3a"
1967,12:31:2,"Did Joseph Garcia express dissatisfaction with the feedback from his educational programs on Feb 15, 2032?",omission,False,20,1,True,6,shared topic/object tokens: garcia; shared entity/name anchor; temporal/update cues overlap with question timing
1968,12:31:3,"Did Joseph Garcia abandon his film archive when he transitioned to education on Aug 21, 2031?",correct,False,20,2,True,6,shared topic/object tokens: garcia; shared entity/name anchor; temporal/update cues overlap with question timing
1974,12:32:2,"Did Joseph Garcia decide to stop drinking Earl Grey tea after the event on June 7, 2032?",omission,False,20,1,True,6,shared topic/object tokens: garcia; shared entity/name anchor; temporal/update cues overlap with question timing
1981,12:34:3,"Did Joseph Garcia dislike the remastered classic adventure games he played on August 24, 2033?",omission,False,20,9,True,7,"shared topic/object tokens: classic, play; possible preference polarity reversal"
1983,12:38:2,"Did Joseph Garcia express disinterest in competitive ballroom dancing on April 04, 2034?",omission,True,20,2,True,7,"shared topic/object tokens: ballroom, danc; possible preference polarity reversal; selected_by_r3a"
1995,12:40:3,"Did Joseph Garcia refuse to integrate trendy pieces into his wardrobe during the shopping trip on Nov 10, 2034?",omission,False,20,2,True,6,shared topic/object tokens: garcia; shared entity/name anchor; temporal/update cues overlap with question timing
2014,12:48:1,"Did Joseph Garcia dislike symphonic metal and refuse to incorporate it into his playlists on Sep 05, 2036?",omission,False,20,1,True,6,shared topic/object tokens: garcia; shared entity/name anchor; temporal/update cues overlap with question timing
2025,12:53:1,"Did Joseph Garcia decide to focus on synchronized swimming to enhance his film archive on Nov 22, 2037?",correct,False,20,5,True,7,"shared topic/object tokens: film, swimm, synchroniz; possible event completion vs plan/alternative contrast"
2030,12:54:3,"Did Joseph Garcia completely reject athleisure wear on Jul 02, 2038?",hallucination,False,20,2,True,6,shared topic/object tokens: garcia; shared entity/name anchor; temporal/update cues overlap with question timing
2031,12:55:1,"Did Joseph Garcia decide to focus on modern cinema techniques for his educational programs on Feb 09, 2039?",correct,False,20,2,True,8,"shared topic/object tokens: cinema, educational, focu, modern; possible event completion vs plan/alternative contrast"
2036,12:60:3,Did Joseph Garcia express dislike for jazz fusion during his visit to the jazz club on 2040-04-27?,omission,True,20,2,True,2,shared topic/object tokens: jazz; negation/contrast cues: dislikes; selected_by_r3a
2037,12:61:1,"Did Joseph Garcia express dissatisfaction with the creative freedom provided by online education on March 1, 2040?",omission,False,20,1,True,6,shared topic/object tokens: garcia; shared entity/name anchor; temporal/update cues overlap with question timing
2038,12:61:2,"Did Joseph Garcia plan to reduce his digital outreach after receiving negative feedback on June 15, 2040?",omission,False,20,1,True,6,shared topic/object tokens: garcia; shared entity/name anchor; temporal/update cues overlap with question timing
2039,12:61:3,"Did Joseph Garcia's health deteriorate due to the lack of breaks after transitioning to online education by December 1, 2039?",omission,True,20,3,True,2,"shared topic/object tokens: break, health; selected_by_r3a"
2047,12:62:3,"Did Joseph Garcia prefer puzzle games with a vintage theme over interactive storytelling on Dec 05, 2040?",omission,False,20,5,True,8,"shared topic/object tokens: gam, prefer, puzzle, storytell, vintage; negation/contrast cues: dislikes; weak preference contrast"
2048,12:63:1,"Did Joseph Garcia decide to wear tailored suits more frequently as of July 14, 2041?",omission,False,20,3,True,7,"shared topic/object tokens: garcia, july; shared entity/name anchor; temporal/update cues overlap with question timing"
2061,12:68:2,"Did Joseph Garcia express a preference for espresso over cold brew coffee on February 21, 2042?",correct,False,20,1,True,6,shared topic/object tokens: garcia; shared entity/name anchor; temporal/update cues overlap with question timing
2067,12:70:2,"On May 10, 2043, did Joseph Garcia express a preference for puzzle games over action games?",omission,False,20,4,True,6,shared topic/object tokens: garcia; shared entity/name anchor; temporal/update cues overlap with question timing
2070,12:73:2,"Did Joseph Garcia prefer Earl Grey tea over chamomile tea on December 18, 2043?",hallucination,True,20,3,True,8,"shared topic/object tokens: earl, grey, prefer, tea; shared entity/name anchor; weak preference contrast; selected_by_r3a"
2080,13:1:2,Is Sharon Brown's partner status single as of September 2025?,correct,False,20,2,True,7,"shared topic/object tokens: september, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2083,13:2:2,"As of Sep 05, 2025, is Sharon Brown unemployed and working in the finance industry?",correct,False,20,2,True,7,"shared topic/object tokens: brown, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2094,13:7:7,Did Sharon Brown retire to focus solely on her sports career?,correct,False,20,1,True,4,"shared topic/object tokens: sport; negation/contrast cues: avoids, rather than"
2095,13:7:8,"Did Sharon Brown's social network decrease after her retirement on Dec 03, 2025?",correct,False,20,3,True,6,shared topic/object tokens: sharon; shared entity/name anchor; temporal/update cues overlap with question timing
2102,13:10:1,"Did Sharon Brown decide against using energy drinks due to health concerns on Sep 12, 2026?",hallucination,False,20,3,True,7,"shared topic/object tokens: brown, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2106,13:11:2,Did Sharon Brown visit the mountain cabin before a peaceful season in 2027?,omission,False,20,2,True,7,"shared topic/object tokens: brown, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2107,13:11:3,Does Sharon Brown find nature retreats unimportant for her mental well-being as of January 2027?,correct,False,20,3,True,7,"shared topic/object tokens: brown, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2108,13:12:1,"Did Sharon Brown decide to exclude homemade burgers from her diet after the summer barbecue on April 29, 2027?",omission,False,20,2,True,7,"shared topic/object tokens: brown, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2111,13:13:1,Did Sharon Brown attend a workshop on puzzle games because she disliked strategic thinking?,correct,False,20,3,True,7,"shared topic/object tokens: dislik, gam, puzzle, strategic; negation/contrast cues: dislikes; weak preference contrast"
2114,13:18:1,"Did Sharon Brown's physical health status remain 'Affected' after September 20, 2027?",correct,True,20,4,True,4,shared topic/object tokens: health; negation/contrast cues: retired; temporal/update cues overlap with question timing; selected_by_r3a
2115,13:18:2,"Was Sharon Brown's community engagement unrelated to her mentoring goals on September 25, 2027?",correct,False,20,2,True,7,"shared topic/object tokens: september, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2116,13:18:3,"Did Sharon Brown feel unfulfilled by aligning her activities with her mentoring goals on October 05, 2027?",omission,False,20,2,True,7,"shared topic/object tokens: brown, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2117,13:18:4,"Did Sharon Brown lack creative motivation in her sports academy initiatives on October 14, 2027?",correct,False,20,3,True,7,"shared topic/object tokens: brown, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2134,13:22:1,"Did Sharon Brown decide to completely avoid soda during social gatherings as of Nov 21, 2028?",omission,False,20,3,True,7,"shared topic/object tokens: brown, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2138,13:23:2,"Did Sharon Brown express a preference for road trips across Canada over international travel on March 15, 2029?",omission,False,20,4,True,9,"shared topic/object tokens: acros, canada, road, travel, trip; shared entity/name anchor; weak preference contrast"
2142,13:25:3,"Did Sharon express a dislike for incorporating spices into her cooking on Jul 07, 2029?",omission,False,20,2,True,6,shared topic/object tokens: sharon; shared entity/name anchor; temporal/update cues overlap with question timing
2143,13:28:1,"Did Sharon Brown express discomfort and a lack of interest in VR games after October 30, 2029?",correct,False,20,3,True,7,"shared topic/object tokens: brown, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2146,13:30:1,"Did Sharon Brown express regret about classical music's impact on her routine on February 21, 2030?",omission,False,20,2,True,7,"shared topic/object tokens: brown, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2149,13:31:1,"Did Sharon Brown retire after her promotion to Senior Advisor at Partnership Enterprise on May 24, 2029?",hallucination,False,20,3,True,8,"shared topic/object tokens: enterprise, partnership, senior; shared entity/name anchor; negation/contrast cues: retired; temporal/update cues overlap with question timing"
2150,13:31:2,Did Sharon Brown's health status improve consistently throughout 2029?,omission,True,20,1,True,2,shared topic/object tokens: health; negation/contrast cues: no; selected_by_r3a
2151,13:31:3,"Did Sharon Brown express dissatisfaction with her professional network's support during her career transition on Sep 05, 2029?",omission,False,20,3,True,7,"shared topic/object tokens: brown, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2152,13:31:4,"Did Sharon Brown's monthly income decrease after her promotion to Senior Advisor on May 24, 2029?",hallucination,False,20,4,True,6,shared topic/object tokens: sharon; shared entity/name anchor; temporal/update cues overlap with question timing
2157,13:32:1,"Did Sharon Brown dislike bowling because it lacked strategic aspects as of June 16, 2030?",hallucination,False,20,5,True,7,"shared topic/object tokens: brown, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2163,13:34:1,"Did Sharon Brown express disappointment with the maple syrup-infused coffee on January 30, 2031?",correct,True,20,4,True,5,"shared topic/object tokens: coffee, infus, maple, syrup; negation/contrast cues: avoids; selected_by_r3a"
2181,13:40:1,"Did Sharon Brown express disinterest in advanced strategy board games on January 9, 2032?",omission,False,20,4,True,7,"shared topic/object tokens: brown, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2193,13:44:1,"Did Sharon Brown decide to completely eliminate soda from her diet on Apr 10, 2033?",omission,False,20,2,True,7,"shared topic/object tokens: brown, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2197,13:46:2,"Did Sharon Brown express a dislike for wellness-focused nature retreats during her dialogue on Aug 03, 2033?",correct,True,20,3,True,7,"shared topic/object tokens: nature, retreat; possible preference polarity reversal; selected_by_r3a"
2202,13:51:1,"Did Sharon Brown's physical health decline after August 10, 2033?",omission,True,20,5,True,3,"shared topic/object tokens: health, physical; negation/contrast cues: no; selected_by_r3a"
2203,13:51:2,"Did Sharon Brown's monthly income decrease to $10,000 on July 15, 2033?",hallucination,False,20,3,True,6,shared topic/object tokens: sharon; shared entity/name anchor; temporal/update cues overlap with question timing
2218,13:54:2,"Did Sharon Brown express a dislike for cricket and decide against including it in her sports academy curriculum on Nov 03, 2034?",correct,False,20,8,True,14,"shared topic/object tokens: academy, curriculum, sport; temporal/update cues overlap with question timing; possible preference polarity reversal; possible event completion vs plan/alternative contrast"
2220,13:55:1,"Did Sharon Brown express a dislike for romantic comedies during her discussion on February 26, 2035?",omission,True,20,5,True,2,"shared topic/object tokens: comedi, romantic; selected_by_r3a"
2228,13:58:3,"Did Sharon Brown express a dislike for homemade dressing on October 12, 2035?",omission,False,20,3,True,7,"shared topic/object tokens: brown, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2231,13:59:3,"Did Sharon Brown express a lack of interest in joining a bowling league on Feb 04, 2036?",omission,False,20,3,True,7,"shared topic/object tokens: brown, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2232,13:61:1,"Did Sharon Brown express dissatisfaction with using media for culinary inspiration on May 28, 2036?",omission,False,20,4,True,7,"shared topic/object tokens: brown, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2236,13:62:2,"Did Sharon Brown express only excitement about her retirement on Sep 20, 2035?",omission,False,20,2,True,7,"shared topic/object tokens: brown, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2237,13:62:3,"Was Sharon Brown's monthly income 15000 yuan on Mar 01, 2036?",correct,False,20,3,True,6,shared topic/object tokens: sharon; shared entity/name anchor; temporal/update cues overlap with question timing
2238,13:62:4,"Did Sharon Brown express stress about her transition on Sep 01, 2036?",omission,False,20,2,True,7,"shared topic/object tokens: brown, sharon; shared entity/name anchor; temporal/update cues overlap with question timing"
2239,13:62:5,"Was Sharon Brown's focus on professional achievements by Sep 01, 2036?",correct,False,20,3,True,6,shared topic/object tokens: sharon; shared entity/name anchor; temporal/update cues overlap with question timing
2242,14:1:3,"What is Williams Daniel's birth date, since he was born on 1985-07-20?",correct,False,18,4,True,7,"shared topic/object tokens: born, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2244,14:2:2,"Is Williams Daniel unemployed as of Sep 05, 2025?",correct,False,20,4,True,7,"shared topic/object tokens: daniel, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2245,14:2:3,"Did Williams Daniel work in the tech industry as of Sep 05, 2025?",correct,False,20,4,True,7,"shared topic/object tokens: daniel, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2246,14:3:1,"Did Williams Daniel express a preference for fantasy novels on Sep 07, 2025?",correct,False,20,4,True,7,"shared topic/object tokens: daniel, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2251,14:4:3,"Did Williams Daniel dislike Earl Grey tea after visiting the historic tea house on Jan 06, 2026?",omission,False,20,4,True,10,shared entity/name anchor; negation/contrast cues: retired; temporal/update cues overlap with question timing; possible preference polarity reversal
2254,14:7:3,"Did Williams express no interest in the historical significance of Persian cats on April 10, 2026?",correct,False,20,6,True,7,shared topic/object tokens: historical; negation/contrast cues: dislikes; possible preference polarity reversal
2262,14:10:8,"Did Williams Daniel's promotion to lead director decrease his monthly income to $60,000?",hallucination,False,20,0,False,0,
2263,14:10:9,Did Williams Daniel express disappointment over his promotion to lead director?,correct,False,20,2,True,5,shared entity/name anchor; negation/contrast cues: retired; weak preference contrast
2264,14:10:10,"Did Williams Daniel's promotion lead to increased stress without any improvement in work-life balance by Mar 15, 2026?",hallucination,False,20,4,True,6,shared topic/object tokens: william; shared entity/name anchor; temporal/update cues overlap with question timing
2265,14:10:11,Did Williams Daniel struggle to form new professional connections after his promotion?,omission,False,20,4,True,7,"shared topic/object tokens: daniel, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2266,14:10:12,"Did Williams Daniel's film fail to secure funding for future projects at Historical Productions Ltd. by May 20, 2026?",correct,False,20,5,True,6,shared topic/object tokens: william; shared entity/name anchor; temporal/update cues overlap with question timing
2267,14:10:13,Did Williams Daniel express dissatisfaction with his colleagues' support during his career journey?,correct,False,20,0,False,0,
2268,14:10:14,"Did Williams Daniel's mental health worsen after his promotion to lead director by Mar 15, 2026?",hallucination,True,20,5,True,2,"shared topic/object tokens: health, mental; selected_by_r3a"
2269,14:11:1,"Did Williams Daniel's music preference shift towards Classical symphonies after attending a live performance on Jul 13, 2026?",omission,False,20,4,True,6,shared topic/object tokens: william; shared entity/name anchor; temporal/update cues overlap with question timing
2273,14:12:2,"Did Williams Daniel express a preference for modern clothing styles after attending the film festival on October 15, 2026?",correct,True,20,5,True,2,shared topic/object tokens: cloth; negation/contrast cues: dislikes; selected_by_r3a
2282,14:15:2,"Did Williams Daniel dislike roast duck with plum sauce after visiting the gourmet historical restaurant on Jul 25, 2027?",omission,False,20,6,True,11,shared topic/object tokens: historical; shared entity/name anchor; negation/contrast cues: retired; temporal/update cues overlap with question timing; possible preference polarity reversal
2285,14:16:2,"Did Williams Daniel's movie preferences remain unchanged after attending the film festival on Oct 27, 2027?",omission,False,20,4,True,6,shared topic/object tokens: william; shared entity/name anchor; temporal/update cues overlap with question timing
2289,14:17:3,"Did Williams Daniel express a preference for energy drinks over Earl Grey tea after watching the documentary on Jan 29, 2028?",correct,True,20,7,True,7,"shared topic/object tokens: earl, grey, tea; shared entity/name anchor; weak preference contrast; selected_by_r3a"
2295,14:21:3,"Did Williams Daniel decide to include 1920s jazz in his film projects on Aug 04, 2028?",omission,False,20,6,True,9,"shared topic/object tokens: film, project; negation/contrast cues: not; temporal/update cues overlap with question timing; possible event completion vs plan/alternative contrast"
2313,14:26:3,"Did Williams Daniel express a lack of appreciation for Victorian literature during his film project research on Feb 08, 2029?",correct,False,20,4,True,7,"shared topic/object tokens: daniel, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2317,14:28:1,"Did Williams Daniel express dislike for traditional style burgers after watching the documentary on August 16, 2029?",omission,False,20,5,True,10,shared entity/name anchor; negation/contrast cues: retired; temporal/update cues overlap with question timing; possible preference polarity reversal
2321,14:29:3,"Did Williams Daniel express skepticism about the potential of science fiction films for historical storytelling on Nov 18, 2029?",omission,False,20,8,True,11,shared topic/object tokens: historical; shared entity/name anchor; negation/contrast cues: retired; temporal/update cues overlap with question timing; possible preference polarity reversal
2322,14:30:1,"Did Williams Daniel express enjoyment of bubble tea's texture at the cultural festival on Feb 20, 2030?",correct,False,20,4,True,7,"shared topic/object tokens: daniel, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2330,14:35:3,"Did Williams Daniel express disinterest in historically influenced pop music at the film festival on Aug 27, 2030?",omission,False,20,6,True,10,shared entity/name anchor; negation/contrast cues: retired; temporal/update cues overlap with question timing; possible preference polarity reversal
2331,14:36:1,"Did Williams Daniel transition to a Marketing Director role on June 1, 2030?",hallucination,False,20,4,True,8,"shared topic/object tokens: daniel, june, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2332,14:36:2,"Is Williams Daniel's mental health status 'Stable' as of June 2, 2030?",hallucination,True,20,5,True,2,"shared topic/object tokens: health, mental; selected_by_r3a"
2333,14:36:3,"Did Williams Daniel express dissatisfaction with his social network's support on August 1, 2030?",omission,False,20,4,True,7,"shared topic/object tokens: daniel, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2334,14:36:4,"Did Williams Daniel secure funding for a new romantic comedy on October 1, 2030?",correct,False,20,4,True,7,"shared topic/object tokens: daniel, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2335,14:36:5,Did Williams Daniel plan to use AI for financial management exclusively?,correct,False,20,0,False,0,
2336,14:36:6,"Was Williams Daniel's monthly income 200,000 USD as of April 1, 2030?",correct,False,20,4,True,6,shared topic/object tokens: william; shared entity/name anchor; temporal/update cues overlap with question timing
2337,14:36:7,"Did Williams Daniel express a lack of interest in historically accurate films on June 2, 2030?",correct,False,20,5,True,8,"shared topic/object tokens: daniel, june, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2348,14:39:1,"Did Williams Daniel express dislike for massively multiplayer online games on June 6, 2031?",hallucination,False,20,5,True,11,shared topic/object tokens: june; shared entity/name anchor; negation/contrast cues: retired; temporal/update cues overlap with question timing; possible preference polarity reversal
2352,14:41:1,"Did Williams Daniel express disinterest in collaborating with costume designers on Dec 11, 2031?",omission,False,20,4,True,10,shared entity/name anchor; negation/contrast cues: retired; temporal/update cues overlap with question timing; possible preference polarity reversal
2356,14:42:2,"Did Williams Daniel express disinterest in the cultural significance of Earl Grey tea on March 14, 2032?",correct,True,20,9,True,8,"shared topic/object tokens: cultural, significance, tea; possible preference polarity reversal; selected_by_r3a"
2358,14:44:1,"Did Williams Daniel decide to abandon his film projects after visiting the museum on June 16, 2032?",omission,False,20,6,True,8,"shared topic/object tokens: daniel, june, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2363,14:46:3,"Did Williams Daniel permanently remove classical symphonies from his music list on Sep 18, 2032?",omission,False,20,5,True,7,"shared topic/object tokens: daniel, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2364,14:47:1,"Did Williams Daniel found his independent studio after December 01, 2032?",omission,False,20,4,True,7,"shared topic/object tokens: daniel, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2365,14:47:2,"Did Williams Daniel's health improve after founding his studio on June 01, 2032?",correct,False,20,4,True,7,"shared topic/object tokens: june, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2370,14:48:1,"Did Williams Daniel express a preference for modern reproductions of tweed jackets on Dec 22, 2032?",omission,False,20,4,True,7,"shared topic/object tokens: daniel, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2374,14:49:2,"Did Williams Daniel decide to focus on science fiction genres for his film projects on Mar 26, 2033?",correct,False,20,6,True,7,"shared topic/object tokens: daniel, william; shared entity/name anchor; temporal/update cues overlap with question timing"
2375,14:49:3,"Did Williams Daniel express gratitude for support from AI tools rather than his colleagues on Mar 26, 2033?",omission,False,20,4,True,7,"shared topic/object tokens: daniel, william; shared entity/name anchor; temporal/update cues overlap with question timing"
